,ID,Country,Date,Amount,Controller_Processor,Quoted_Art,Type
169,ETid-1171,ROMANIA,2022-05-17,"1,500",MAYR MELNHOF PACKAGING ROMANIA S.R.L.,"Art. 5 (1) b), c) GDPR, Art. 5 (2) GDPR, Art. 6 GDPR",Non-compliance with general data processing principles
170,ETid-1170,ROMANIA,2022-05-18,"5,000",Kredyt Inkaso Investments RO S.A,"Art. 5 GDPR, Art. 6 GDPR, Art. 9 GDPR, Art. 33 GDPR",Insufficient legal basis for data processing
171,ETid-1169,HUNGARY,2022-03-29,"1,300",Workshop,"Art. 5 (1) b), c) GDPR, Art. 6 (1) f) GDPR, Art. 13 (1), (2) GDPR",Non-compliance with general data processing principles
172,ETid-1168,SPAIN,2022-05-13,"170,000",Mercadona S.A.,"Art. 6 GDPR, Art. 12 GDPR, Art. 15 GDPR",Insufficient legal basis for data processing
173,ETid-1167,LUXEMBOURG,2022-02-02,"1,000",Café owner,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
174,ETid-1166,SPAIN,2022-05-11,"6,000",Homeowners Association,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
175,ETid-1165,SPAIN,2022-05-12,"2,000",Private individual,Art. 6 (1) GDPR,Insufficient legal basis for data processing
176,ETid-1164,SPAIN,2022-05-12,500,Private individual,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
177,ETid-1163,ROMANIA,2022-05-12,"1,000",LORIS FUEL SHOP SRL,"Art. 29 GDPR, Art. 32 (4) GDPR",Insufficient technical and organisational measures to ensure information security
178,ETid-1162,SPAIN,2022-05-11,600,Bar owner,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
179,ETid-1161,DENMARK,2022-05-12,"13,400",Civilstyrelsen,"Art. 32 GDPR, Art. 33 GDPR",Insufficient technical and organisational measures to ensure information security
180,ETid-1160,ITALY,2022-04-07,"40,000",ISWEB S.p.A.,Art. 28 GDPR,Insufficient data processing agreement
181,ETid-1159,ITALY,2022-04-07,"40,000",Azienda ospedaliera di Perugia,"Art. 5 (1) a), f) GDPR, Art. 13 GDPR, Art. 14 GDPR, Art. 25 GDPR, Art. 30 GDPR, Art. 32 GDPR, Art. 35 GDPR",Non-compliance with general data processing principles
182,ETid-1158,ITALY,2022-04-26,"1,000",ASST di Lodi,"Art. 5 (1) f) GDPR, Art. 9 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
183,ETid-1157,SPAIN,2022-04-28,"40,000","Working Capital Management España, S.L.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
184,ETid-1156,SPAIN,2022-05-10,300,Store owner,Art. 13 GDPR,Insufficient fulfilment of information obligations
185,ETid-1155,SPAIN,2022-05-09,"1,200","CONTIMAG INVEST, S.L.",Art. 13 GDPR,Insufficient fulfilment of information obligations
186,ETid-1154,ICELAND,2022-05-03,"36,000",City of Reykjavík,"Art. 5 GDPR, Art. 6 GDPR, Art. 32 GDPR",Insufficient legal basis for data processing
187,ETid-1153,SPAIN,2022-04-28,"15,000","MEDEROS MOVITEN, S.L.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
188,ETid-1152,SPAIN,2022-05-03,"5,000","MISTORE CANARIAS, S.L.",Art. 6 (1) GDPR,Insufficient legal basis for data processing
189,ETid-1151,BELGIUM,2022-05-04,"10,000",Nationale Maatschappij der Belgische Spoorwegen,"Art. 5 (1) a), c) GDPR, Art. 6 (1) GDPR, Art. 12 (2) GDPR, Art. 21 (2), (3), (4) GDPR",Insufficient legal basis for data processing
190,ETid-1150,ITALY,2022-03-24,"10,000",Brav s.r.l.,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
191,ETid-1149,NORWAY,2022-02-02,"30,000",Lillestrøm Municipality,"Art. 5 GDPR, Art. 6 GDPR, Art. 32 (1) b) GDPR",Insufficient technical and organisational measures to ensure information security
192,ETid-1148,ROMANIA,2022-05-04,"4,000",Concordia Capital IFN S.A.,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
193,ETid-1147,SPAIN,2022-04-28,"1,500","CAFFE VECCHIO, S.L.","Art. 5 (1) f) GDPR, Art. 6 (1) a) GDPR",Insufficient legal basis for data processing
194,ETid-1146,CYPRUS,2021-09-17,"10,000",Mediterranean Hospital of Cyprus,"Art. 31 GDPR, Art. 58 (1) a) GDPR",Insufficient cooperation with supervisory authority
195,ETid-1145,ROMANIA,2022-05-03,"4,000",Megareduceri TV S.R.L.,Art. 58 (1) GDPR,Insufficient cooperation with supervisory authority
196,ETid-1144,SPAIN,2022-04-29,"16,000","LABORATORIOS GONZÁLEZ, S.L.",Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
197,ETid-1143,SPAIN,2022-04-29,"4,200","CLÍNICA DENTAL SAN FRANCISCO, S.L.","Art. 17 GDPR, Art. 21 LSSI",Insufficient fulfilment of data subjects rights
198,ETid-1142,SPAIN,2022-04-22,"5,600",Physician,Art. 6 (1) GDPR,Insufficient legal basis for data processing
199,ETid-1141,SPAIN,2022-04-27,"1,500",Private individual,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
200,ETid-1140,SPAIN,2022-04-23,"1,200","MOVALIA TRASLADOS, S.L.U.","Art. 6 (1) GDPR, Art. 13 GDPR",Insufficient legal basis for data processing
201,ETid-1139,SPAIN,2022-04-19,600,"DOOR2DOOR SPAIN, S.L.",Art. 58 (2) GDPR,Insufficient cooperation with supervisory authority
202,ETid-1138,HUNGARY,2022-03-02,"13,500",Company,"Art. 5 (2) GDPR, Art. 6 (1) GDPR, Art. 12 (2) GDPR, Art. 17 (1) b) GDPR",Insufficient legal basis for data processing
203,ETid-1137,GREECE,2022-04-04,"5,000",Mayor,Art. 5 (1) a) GDPR,Insufficient legal basis for data processing
204,ETid-1136,FRANCE,2022-04-15,"1,500,000",DEDALUS BIOLOGIE,"Art. 28 GDPR, Art. 29 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
205,ETid-1135,SPAIN,2022-04-18,"1,800",Website operator,"Art. 6 (1) GDPR, Art. 13 GDPR, Art. 22 (2) LSSI",Insufficient fulfilment of information obligations
206,ETid-1134,SPAIN,2022-04-18,"9,000","JIMBO NETWORKS, S.L.","Art. 6 (1) GDPR, Art. 13 GDPR, Art. 22 (2) LSSI",Insufficient fulfilment of information obligations
207,ETid-1133,ITALY,2022-03-10,"8,000",Agenzia Regionale per la Tutela dell'Ambiente dell'Abruzzo,"Art. 5 (1) a), c) GDPR, Art. 6 GDPR, Art. 10 GDPR, Art. 2-ter Codice della privacy, Art. 2-octies Codice della privacy",Insufficient legal basis for data processing
208,ETid-1132,GREECE,2022-04-04,"10,000",Piraeus Bank,"Art. 5 (1) f) GDPR, Art. 33 GDPR, Art. 34 GDPR",Non-compliance with general data processing principles
209,ETid-1131,ITALY,2022-03-10,"6,000",Azienda sanitaria provinciale di Caltanissetta,"Art. 5 GDPR, Art. 6 GDPR, Art. 12 GDPR, Art. 15 GDPR, Art. 37 GDPR, Art. 2-ter Codice della privacy",Insufficient legal basis for data processing
210,ETid-1130,SPAIN,2022-04-13,"8,000","RAMONA FILMS, S.L.","Art. 13 GDPR, Art. 22 (2) LSSI",Insufficient fulfilment of information obligations
211,ETid-1129,SPAIN,2022-04-11,"150,000","BASER COMERCIALIZADORA DE REFERENCIA, S.A.","Art. 6 GDPR, Art. 32 GDPR",Insufficient legal basis for data processing
212,ETid-1128,SPAIN,2022-04-18,"1,800",FLORAQUEEN FLOWERING THE WORLD S.L.,Art. 58 (1) GDPR,Insufficient cooperation with supervisory authority
213,ETid-1127,ITALY,2022-03-10,"10,000",Azienda USL Toscana Centro,"Art. 5 (1) a), f) GDPR, Art. 9 GDPR, Art. 32 GDPR,",Insufficient technical and organisational measures to ensure information security
214,ETid-1126,ROMANIA,2022-04-18,"1,000",IKEA România S.R.L.,Art. 12 (3) GDPR,Insufficient fulfilment of data subjects rights
215,ETid-1125,SPAIN,2022-04-12,500,Homeowners Association,Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
216,ETid-1124,THE NETHERLANDS,2022-04-07,"3,700,000",Dutch Tax and Customs Administration,"Art. 5 (1) a), b), d), e) GDPR, Art. 6 (1) GDPR, Art. 32 (1) GDPR, Art. 35 (2) GDPR",Non-compliance with general data processing principles
217,ETid-1123,ITALY,2022-02-10,"1,500",Studio Colli Aniene Verderocca S.r.l.,"Art. 12 (3) GDPR, Art. 14 GDPR, Art. 15 GDPR, Art. 17 GDPR, Art. 21 GDPR",Insufficient fulfilment of data subjects rights
218,ETid-1122,ITALY,2022-02-10,"5,000",Arte del vivere S.r.l.,"Art. 12 GDPR, Art. 17 GDPR, Art. 157 Codice della privacy",Insufficient fulfilment of data subjects rights
219,ETid-1121,BELGIUM,2022-04-01,"7,500",Company,"Art. 5 (1) a) GDPR, Art. 6 (1) f) GDPR, Art. 15 GDPR, Art. 17 GDPR, Art. 18 GDPR, Art. 21 GDPR, Art. 28 GDPR",Insufficient fulfilment of data subjects rights
220,ETid-1120,ROMANIA,2022-04-07,500,Property owners' association,"Art. 58 (1) a), e) GDPR",Insufficient cooperation with supervisory authority
221,ETid-1119,THE NETHERLANDS,2022-02-24,"565,000",Dutch Foreign Ministry,"Art. 13 (1) e) GDPR, Art. 32 (1) GDPR",Insufficient technical and organisational measures to ensure information security
222,ETid-1118,BELGIUM,2022-04-04,"20,000",Ambuce Rescue Team,"Art. 5 GDPR, Art. 6 GDPR, Art. 9 GDPR",Insufficient legal basis for data processing
223,ETid-1117,BELGIUM,2022-04-04,"100,000",Brussels Airport Charleroi,"Art. 5 (1) a), b) GDPR, Art. 6 (1) c) GDPR, Art. 6 (3) GDPR, Art. 9 (2) i) GDPR, Art. 12 (1) GDPR, Art. 13 (1) c) GDPR, Art. 13 (2) e) GDPR, Art. 35 (1), (7) GDPR",Insufficient legal basis for data processing
224,ETid-1116,BELGIUM,2022-04-04,"200,000",Brussels Airport Zaventem,"Art. 5 (1) c) GDPR, Art. 6 (1) e) GDPR, Art. 9 (2) g) GDPR, Art. 12 GDPR, Art. 13 (1) c) GDPR, Art. 13 (2) e) GDPR, Art. 35 (1), (3), (7) b) GDPR",Insufficient legal basis for data processing
225,ETid-1115,IRELAND,2022-04-05,"463,000",Bank of Ireland,"Art. 32 GDPR, Art. 33 GDPR, Art. 34 GDPR",Insufficient technical and organisational measures to ensure information security
226,ETid-1114,DENMARK,2022-04-05,"1,300,000",Danske Bank,Art. 5 (2) GDPR,Non-compliance with general data processing principles
227,ETid-1113,GREECE,2022-03-09,"2,000",Foreign language school,"Art. 5 (1) a) GDPR, Art. 5 (2) GDPR, Art. 13 GDPR",Insufficient fulfilment of data subjects rights
228,ETid-1112,SWEDEN,2022-03-28,"720,000",Klarna Bank AB,"Art. 5 (1) a) GDPR, Art. 5 (2) GDPR, Art. 12 (1) GDPR, Art. 13 (2) f) GDPR, Art. 14 (2) g) GDPR",Insufficient fulfilment of information obligations
229,ETid-1111,ROMANIA,2022-03-28,"2,000",Condor SA,"Art. 32 (1), (2), (4) GDPR",Insufficient technical and organisational measures to ensure information security
230,ETid-1110,ROMANIA,2022-03-25,"2,000",Kaufland Romania SCS,Art. 15 (3) GDPR,Insufficient fulfilment of data subjects rights
231,ETid-1109,CYPRUS,2022-03-21,"5,000",English School staff union (ESSA),Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
232,ETid-1108,CYPRUS,2022-03-22,"4,000",English School Cyprus,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
233,ETid-1107,GREECE,2022-03-09,"2,000",Employer,"Art. 5 (1) a) GDPR, Art. 5 (2) GDPR, Art. 13 GDPR",Insufficient fulfilment of data subjects rights
234,ETid-1106,DENMARK,2022-03-25,"6,700",Danish National Genome Center,Art. 36 GDPR,Insufficient technical and organisational measures to ensure information security
235,ETid-1105,POLAND,2022-01-19,"53,000",PIKA Sp. z o.o.,"Art. 28 (3) c), f) GDPR, Art. 32 (1), (2) GDPR",Insufficient technical and organisational measures to ensure information security
236,ETid-1104,POLAND,2022-01-19,"1,000,000",Fortum Marketing and Sales Polska S.A.,"Art. 5 (1) f) GDPR, Art. 24 (1) GDPR, Art. 25 (1) GDPR, Art. 28 (1) GDPR, Art. 32 (1), (2) GDPR",Insufficient technical and organisational measures to ensure information security
237,ETid-1103,GERMANY,2022-03-03,"1,900,000",BREBAU GmbH,"Art. 5 (1) GDPR, Art. 6 (1) GDPR, Art. 9 GDPR",Insufficient legal basis for data processing
238,ETid-1102,ITALY,2022-02-10,"2,000",Comune di Guidizzolo,"Art. 5 (1) a), c) GDPR, Art. 6 GDPR, Art. 2-ter Codice della privacy",Insufficient legal basis for data processing
239,ETid-1101,ITALY,2022-02-10,"10,000",Scanshare S.r.l.,"Art. 28 (2) GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
240,ETid-1100,ITALY,2022-02-10,"10,000",Region of Tuscany,"Art. 5 GDPR, Art. 6 GDPR, Art. 2-ter Codice della privacy",Insufficient legal basis for data processing
241,ETid-1099,ITALY,2022-02-10,"3,500",Azienda socio sanitaria territoriale Melegnano e della Martesana,"Art. 5 (1) f) GDPR, Art. 9 GDPR",Insufficient legal basis for data processing
242,ETid-1098,ITALY,2022-02-10,"20,000,000",Clearview Al Inc.,"Art. 5 (1) a), b), e) GDPR, Art. 6 GDPR, Art. 9 GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 14 GDPR, Art. 15 GDPR, Art. 27 GDPR",Non-compliance with general data processing principles
243,ETid-1097,ICELAND,2022-03-08,"7,000",Hörpu tónlistar- og ráðstefnuhúss ohf.,"Art. 5 (1) c) GDPR, Art. 6 GDPR",Non-compliance with general data processing principles
244,ETid-1096,ROMANIA,2022-03-10,"2,000",Operatorul Briza Land S.R.L.,Art. 15 GDPR,Insufficient fulfilment of data subjects rights
245,ETid-1095,ITALY,2022-02-10,"10,000",Costampress S.p.A.,"Art. 5 (1) a) GDPR, Art. 12 GDPR, Art. 13 GDPR",Insufficient legal basis for data processing
246,ETid-1094,IRELAND,2022-03-15,"17,000,000",Meta Platforms Ireland Limited,"Art. 5 (2) GDPR, Art. 24 (1) GDPR",Insufficient technical and organisational measures to ensure information security
247,ETid-1093,CROATIA,2022-03-08,"89,250",Retail company (name not available at the moment),"Art. 32 (1) b), d) GDPR, Art. 32 (2) GDPR, Art. 32 (4) GDPR",Insufficient technical and organisational measures to ensure information security
248,ETid-1092,CROATIA,2022-03-08,"124,245",Energy company (name not available at the moment),Art. 15 (3) GDPR,Insufficient fulfilment of data subjects rights
249,ETid-1091,GERMANY,2020-10-24,200,Private Individual,"Art. 5 GDPR, Art. 32 GDPR",Non-compliance with general data processing principles
250,ETid-1090,SPAIN,2022-02-23,"1,500",WORLDWIDE CLASSIC CARS NETWORK S.L.,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
251,ETid-1089,THE NETHERLANDS,2022-01-14,"525,000",DPG Media Magazines B.V.,Art. 12 (2) GDPR,Insufficient fulfilment of data subjects rights
252,ETid-1088,FINLAND,2021-12-26,"5,000",Medical clinic,"Art. 5 (1) a) GDPR, Art. 12 (1), (2), (3), (4) GDPR, Art. 13 (1), (2) GDPR, Art. 15 (1), (3) GDPR, Art. 25 GDPR",Insufficient fulfilment of information obligations
253,ETid-1087,SPAIN,2022-02-23,"1,200","FRUTAS Y VERDURAS LOS CAMPEONES, S.L.",Art. 13 GDPR,Insufficient fulfilment of information obligations
254,ETid-1086,SPAIN,2022-02-22,"3,000",Hotel operator,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
255,ETid-1085,POLAND,2022-01-19,"117,000",Santander Bank Polska S. A.,Art. 34 (1) GDPR,Insufficient fulfilment of data breach notification obligations
256,ETid-1084,SPAIN,2022-02-22,"1,000","MALAGATROM, S.L.U.",Art. 58 (2) GDPR,Insufficient cooperation with supervisory authority
257,ETid-1083,ROMANIA,2022-02-22,"3,000",IAMSAT Muntenia SA,"Art. 12 GDPR, Art. 13 GDPR, Art. 21 GDPR",Insufficient fulfilment of data subjects rights
258,ETid-1082,ROMANIA,2022-02-22,"1,000","Civil law firm 'Sabou, Burz & Cuc'","Art. 5 (1) a), b), c), f) GDPR, Art. 5 (2) GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
259,ETid-1081,SPAIN,2022-02-21,"1,000",Store owner,Art. 13 GDPR,Insufficient fulfilment of information obligations
260,ETid-1080,SPAIN,2022-02-21,"1,500","RESTATURANTE FUENTEBRO, S.C.",Art. 13 GDPR,Insufficient fulfilment of information obligations
261,ETid-1079,SPAIN,2022-02-18,"2,500",Private person,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
262,ETid-1078,ITALY,2022-01-27,"40,000",T.S.M. s.r.l.,"Art. 13 GDPR, Art. 15 GDPR, Art. 21 GDPR, Art. 157 Codice della privacy, Art. 166 (2) Codice della privacy",Insufficient fulfilment of data subjects rights
263,ETid-1077,GREECE,2022-02-15,"30,000",ΛΙΜΕΝΟΣ ΗΡΑΚΛΕΙΟΥ Α.Ε.,"Art. 12 (1), (2) GDPR, Art. 15 (1) GDPR",Insufficient fulfilment of data subjects rights
264,ETid-1076,ITALY,2022-01-27,"2,000",Private club 'Ruian',"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
265,ETid-1075,ITALY,2022-01-13,"1,000",A.S.L. Napoli 1 Centro,"Art. 5 GDPR, Art. 6 GDPR, Art. 2-ter Codice della privacy",Insufficient legal basis for data processing
266,ETid-1074,SPAIN,2022-02-16,"6,000",Private individual,Art. 6 (1) a) GDPR,Insufficient legal basis for data processing
267,ETid-1073,SPAIN,2022-02-11,"2,000,000",Amazon Road Transport Spain S.L.,"Art. 6 (1) GDPR, Art. 10 GDPR, Art. 10 LOPDGDD",Insufficient legal basis for data processing
268,ETid-1072,ITALY,2022-01-13,"1,000",Villa Masi Residenza per anziani,Art. 13 GDPR,Insufficient fulfilment of information obligations
269,ETid-1071,SPAIN,2022-02-14,"1,600","RECLAMADOR, S.L.","Art. 17 GDPR, Art. 21 LSSI",Insufficient fulfilment of data subjects rights
270,ETid-1070,NORWAY,2022-02-01,"5,000",Etterforsker1 Gruppen AS,Art. 6 (1) GDPR,Insufficient legal basis for data processing
271,ETid-1069,POLAND,2021-12-01,"4,000",Pactum Poland Sp. z o.o.,"Art. 31 GDPR, Art. 58 (1) e) GDPR",Insufficient cooperation with supervisory authority
272,ETid-1068,ITALY,2022-01-13,"14,000",Azienda sanitaria unica regionale Marche,"Art. 5 (1) f) GDPR, Art. 32 GDPR, Art. 35 GDPR",Insufficient technical and organisational measures to ensure information security
273,ETid-1067,ITALY,2022-01-13,"4,000",Medicina & Lavoro s.r.l.,"Art. 12 (3) GDPR, Art. 15 GDPR",Insufficient fulfilment of data subjects rights
274,ETid-1066,ITALY,2021-12-16,"1,000",Università Telematica Internazionale Uninettuno,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
275,ETid-1065,ITALY,2022-01-13,"7,500",Azienda Sanitaria Locale Frosinone,"Art. 5 (1) a) GDPR, Art. 12 GDPR, Art. 13 GDPR",Insufficient fulfilment of information obligations
276,ETid-1064,ITALY,2021-12-16,"20,000",FCA Italy s.p.a.,Art. 12 GDPR,Insufficient fulfilment of data subjects rights
277,ETid-1063,ITALY,2021-12-16,"100,000",Ubi Banca spa,"Art. 5 (1) a), c) GDPR",Non-compliance with general data processing principles
278,ETid-1062,SPAIN,2022-02-07,"10,000","PINTODIS, S.L.",Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
279,ETid-1061,SPAIN,2022-02-04,"2,000",Private individual,Art. 6 (1) a) GDPR,Insufficient legal basis for data processing
280,ETid-1060,SPAIN,2022-02-07,"1,000",Cafe operator,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
281,ETid-1059,SPAIN,2022-02-01,"900,000","TELEFÓNICA MÓVILES ESPAÑA, S.A.U.",Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
282,ETid-1058,SPAIN,2022-02-01,"200,000","XFERA MÓVILES, S.A.",Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
283,ETid-1057,SPAIN,2022-02-01,"700,000",Orange Espagne S.A.U.,Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
284,ETid-1056,SPAIN,2022-02-01,"70,000","ORANGE ESPAÑA VIRTUAL, S.L.",Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
285,ETid-1055,SPAIN,2022-02-01,"3,940,000","Vodafone España, S.A.U.","Art. 5 (1) f) GDPR, Art. 5 (2) GDPR",Non-compliance with general data processing principles
286,ETid-1054,ITALY,2021-12-17,"10,000",ASL Latina,"Art. 5 (1) f) GDPR, Art. 6 GDPR, Art. 9 GDPR",Insufficient legal basis for data processing
287,ETid-1053,SPAIN,2022-02-04,"300,000","SEGURCAIXA ADESLAS, S.A. DE SEGUROS Y REASEGUROS","Art. 6 GDPR, Art. 17 GDPR, Art. 28 GDPR",Insufficient legal basis for data processing
