,ID,Country,Date,Amount,Controller_Processor,Quoted_Art,Type,Art_,Art_10,Art_113,Art_113471/2006,Art_114,Art_12,Art_13,Art_130,Art_14,Art_15,Art_157,Art_16,Art_166,Art_17,Art_18,Art_19,Art_2-,Art_20,Art_21,Art_22,Art_23,Art_24,Art_25,Art_26,Art_27,Art_27ćš,Art_28,Art_28Νόμος3471/2006,Art_29,Art_30,Art_31,Art_32,Art_321,Art_32506/2004,Art_33,Art_34,Art_34-5,Art_35,Art_36,Art_37,Art_3759/2004,Art_38,Art_44,Art_46,Art_48,Art_5,Art_58,Art_6,Art_7,Art_8,Art_82,Art_88,Art_9,VIOLATED_ARTICLES
83,1257,ITALY,2022-05-26,46000,Azienda Sanitaria Locale Roma,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
84,1256,GREECE,2022-06-20,2000,WIND Ελλάς Τηλεπικοινωνίες ΑΕΒΕ,15,Insuffcient fulfilment of data subject rights,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,1255,GREECE,2022-06-24,2000,Parliamentary election candidate,"12,113471/2006",Insuffcient fulfilment of data subject rights,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
86,1254,FINLAND,2022-05-09,85000,Otavamedia Oy,"5,15,17,25",Insuffcient fulfilment of data subject rights,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
87,1253,SPAIN,2022-05-24,42000,Alquiler Seguro SA,6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
88,1252,SPAIN,2022-07-01,500,Private Individual,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
89,1251,GREECE,2022-06-29,3000,Pediatric psychologist,31,Insufficient cooperation with supervisory authority,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1250,UNITED KINGDOM,2022-06-09,91000,Tavistock & Portman NHS Foundation Trust,"5,32",Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
91,1249,SPAIN,2022-06-28,3000,"FLY FUT, S.L.",6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
92,1248,ROMANIA,2022-06-30,2000,Continental Automotive Romania SRL,"24,32",Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
93,1247,SPAIN,2022-06-23,30000,"RADIO TELEVISION MADRID, S.A.",5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
94,1246,SPAIN,2022-06-23,30000,CORPORACIÓN DE RADIO Y TELEVISIÓN ESPAÑOLA S.A.,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
95,1245,SPAIN,2022-06-28,1000,Company,13,Insufficient fulfilment of information obligations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1244,HUNGARY,2022-02-08,634000,Budapest Bank Zrt.,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
97,1243,POLAND,2022-05-31,2100,Stołeczny Ośrodek dla Osób Nietrzeźwych,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
98,1242,ITALY,2022-05-22,3000,Zito Auto di Gianfranco Zito,"5,114",Non-compliance with general data processing principles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
99,1241,DENMARK,2022-06-22,134000,Gyldendal A/S,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
100,1240,SPAIN,2022-06-24,180,Store owner,13,Insufficient fulfilment of information obligations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,1239,ROMANIA,2022-06-20,7000,Asociația de Proprietari Aviației Park,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
102,1238,ROMANIA,2022-06-20,1000,SC Interactions Marketing SRL,32,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,1237,SPAIN,2022-06-17,1000,Company,13,Insufficient fulfilment of information obligations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,1236,SPAIN,2022-06-16,1000,SCOTCH CORNER BAR,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
105,1235,ITALY,2022-04-28,70000,Ospedale San Raffaele s.r.l.,"5,9",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
106,1234,NORWAY,2022-05-16,14500,Arbeidstilsynet,6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
107,1233,BELGIUM,2022-06-16,50000,SA Rossel & Cie,"6,13,14",Insufficient legal basis for data processing,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
108,1232,ITALY,2022-04-28,20000,Nos s.r.l.s.,"5,6,7,13,14",Insufficient legal basis for data processing,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5
109,1231,SPAIN,2022-06-09,10000,Private individual,6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
110,1230,ROMANIA,2022-06-15,3000,S.C. Wine Point S.R.L.,32,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,1229,GERMANY,2021,0,Real estate agent,"6,12",Insufficient legal basis for data processing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
112,1228,ITALY,2022-04-28,40000,Il Sole 24 Ore S.p.a.,"5,9,12",Insufficient fulfilment of data subjects rights,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
113,1227,ITALY,2022-04-28,2000,Ekss s.r.l.,"5,13",Insufficient fulfilment of information obligations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
114,1226,SPAIN,2022-06-09,600,Private individual,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
115,1225,GERMANY,2021,0,Company,,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,1224,GERMANY,2021,0,Physician,"6,9",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
117,1223,ITALY,2022-04-28,2000,Comune di Partanna,"5,6,2-",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
118,1222,GERMANY,2021,0,Clinic,,Insufficient involvement of data protection officer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,1221,GERMANY,2021,0,Attorney,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
120,1220,GERMANY,2021,0,Beverage retailer,,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,1219,GERMANY,2021,0,Medical clinic,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
122,1218,GERMANY,2021,0,Job center employee,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
123,1217,GERMANY,2021,0,Job center employee,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
124,1216,GERMANY,2021,0,Police officer,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
125,1215,GERMANY,2021,0,Police officer,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
126,1214,GERMANY,2021,0,Police officer,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
127,1213,GERMANY,2021,0,Police officer,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
128,1212,GERMANY,2021,0,Police officer,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
129,1211,GERMANY,2021,0,Unknown,,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1210,GERMANY,2021,0,Unknown,,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,1209,GERMANY,2021,170,Restaurant,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
132,1208,GERMANY,2021,400,Police officer,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
133,1207,GERMANY,2021,600,Police officer,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
134,1206,GERMANY,2021,500,Police officer,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
135,1205,GERMANY,2021,1800,Police officer,"5,6",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
136,1204,ITALY,2022-04-28,2500,'Isabella Gonzaga' high school,"5,6,9,2-,2-",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5
137,1203,POLAND,2022-06-06,3500,Esselmann Technika Pojazdowa Sp. z o.o. Sp. k.,33,Insufficient fulfilment of data breach notification obligations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,1202,SPAIN,2022-06-03,3000,"LODEJU, S.L.","5,13",Non-compliance with general data processing principles,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
139,1201,ROMANIA,2022-06-08,1500,Wens Experience SRL,28,Insufficient data processing agreement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,1200,SPAIN,2022-06-03,360,Private individual,"5,13",Non-compliance with general data processing principles,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
141,1199,SPAIN,2022-06-03,1000,Store owner,13,Insufficient fulfilment of information obligations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,1198,ROMANIA,2022-06-03,2000,Kaufland Romania SCS,"29,32",Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
143,1197,ITALY,2022-04-28,50000,Istituto Nazionale Assicurazione Infortuni sul Lavoro,"5,32,2-,2-",Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
144,1196,ITALY,2022-04-28,10000,Italian Ministry of Defense,"5,6,9,10,2-,2-,2-",Insufficient legal basis for data processing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7
145,1195,SPAIN,2022-06-01,300,Private individual,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
146,1194,SPAIN,2022-05-31,1600,CORON ISLAND SLU,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
147,1193,ITALY,2022-04-28,1000,Educationest s.r.l.,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
148,1192,ITALY,2022-04-07,10000,E-Mac Professional s.r.l.,"12,15",Insufficient fulfilment of data subjects rights,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
149,1191,BELGIUM,2022-05-25,50000,Roularta Media Group,"5,12,13,14,24",Insufficient legal basis for data processing,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
150,1190,UNITED KINGDOM,2022-05-18,9000000,Clearview Al Inc.,"5,6,9,14,15,16,17,21,22,35",Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10
151,1189,FINLAND,2022-04-29,8300,Telemarketing company,58,Insufficient cooperation with supervisory authority,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
152,1188,UNITED KINGDOM,2022-03-10,115000,Tuckers Solicitors LLP,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
153,1187,ITALY,2022-04-07,10000,Findomestic Banca spa,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
154,1186,ITALY,2022-04-07,20000,Made in Italy s.r.l.s.,"6,7,15,17,21,130",Insufficient legal basis for data processing,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
155,1185,ITALY,2022-04-07,50000,Palumbo Superyacht Ancona s.r.l.,5,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
156,1184,SPAIN,2022-05-20,2000,Private individual,6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
157,1183,SPAIN,2022-05-20,1500,Private individual,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
158,1182,SPAIN,2022-05-20,2000,Private individual,6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
159,1181,NORWAY,2022-03-15,9700,Company,"6,13,21",Insufficient legal basis for data processing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
160,1180,ROMANIA,2022-05-24,5000,MED LIFE S.A.,32,Insufficient technical and organisational measures to ensure information security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,1179,SPAIN,2022-05-17,42000,"Vodafone España, S.A.U.",6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
162,1178,SPAIN,2022-05-18,600,"SCF ZHU, S.L.",13,Insufficient fulfilment of information obligations,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,1177,ITALY,2022-03-10,10000,Alfa Shipyard s.r.l.,58,Insufficient cooperation with supervisory authority,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
164,1176,SPAIN,2022-05-18,10000000,Google LLC,"6,17",Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
165,1175,SPAIN,2022-05-17,4000,INSEKT FOOD S.L.,6,Insufficient legal basis for data processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
166,1174,SPAIN,2022-05-17,18000,"RAMONA FILMS, S.L.",58,Insufficient cooperation with supervisory authority,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
167,1173,SPAIN,2022-05-17,8000,"TIGERS MARKET, S.L.",48,Insufficient fulfilment of data subjects rights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
168,1172,SPAIN,2022-05-17,1500,Private individual,5,Non-compliance with general data processing principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
